total_area,living_area,kitchen_area,cityCenters_nearest,bedrooms,floors_total,ceiling_height,airports_nearest,floor,balcony,price_class
62.3,42.1,8.2,19103,3,9,2.5,45531,9,1,0.0
34.0,16.0,9.0,11969,1,17,2.65,13172,11,1,0.0
58.0,38.0,7.5,4391,2,5,2.8,23823,4,0,1.0
57.5,30.0,12.0,14301,2,10,2.8,26510,8,5,0.0
149.0,91.0,28.0,3994,4,5,3.4,25419,4,1,1.0
45.5,31.0,6.5,14386,2,5,2.52,41882,4,1,0.0
48.0,30.1,8.8,13016,2,9,2.5,50943,9,1,0.0
78.0,46.0,12.2,14791,2,16,2.75,17430,16,2,1.0
90.0,64.0,9.0,6998,3,5,3.15,27566,3,4,1.0
67.0,51.2,7.5,12035,5,5,2.6,12109,1,0,0.0
172.0,103.0,17.0,5254,4,8,3.0,26407,3,0,1.0
67.0,27.2,11.8,4465,2,4,2.75,23897,4,0,1.0
46.0,31.0,6.4,8080,2,5,2.5,27372,3,0,0.0
68.4,43.8,8.7,14442,3,9,2.55,25221,3,0,1.0
46.5,28.0,7.6,15612,2,5,2.6,18522,1,0,0.0
33.2,16.3,8.6,13164,1,17,2.55,22549,16,0,0.0
30.3,17.6,6.1,16165,1,9,2.5,43661,7,0,0.0
23.0,12.6,5.0,11881,1,9,2.8,11813,1,2,0.0
54.0,22.62,14.0,14640,1,23,3.0,34967,16,1,1.0
45.0,20.0,12.0,9861,1,7,2.75,22522,7,1,0.0
45.3,30.4,7.5,13732,2,5,2.55,15191,1,0,0.0
32.0,14.8,8.1,15014,1,19,2.75,11056,4,1,0.0
32.2,17.7,6.2,18033,1,9,2.5,18126,7,2,0.0
52.8,28.900002,9.5,12082,2,16,2.7,8426,13,1,1.0
62.5,22.5,10.51,13875,1,23,3.0,10275,5,0,1.0
61.0,36.0,11.1,13298,2,24,2.7,7083,23,2,1.0
61.8,39.4,9.4,15838,3,9,2.6,13247,2,0,0.0
30.8,15.4,8.7,14132,1,17,2.6,32968,3,0,0.0
87.0,44.0,16.2,10647,2,16,2.85,36897,13,0,1.0
61.0,37.3,7.3,3094,2,5,2.82,23528,4,0,1.0
35.3,8.5,16.1,15076,1,27,2.75,33977,11,2,0.0
68.0,39.0,9.0,9894,2,9,2.5,28005,2,5,1.0
31.0,15.5,8.1,14774,1,9,2.55,47037,3,0,0.0
42.0,16.0,16.0,17652,1,18,3.0,18649,7,0,1.0
67.0,34.8,14.1,14592,2,27,2.8,51299,25,0,1.0
58.4,46.4,12.0,15435,2,9,2.5,50604,1,0,1.0
83.0,54.0,11.5,13286,3,16,2.65,28698,14,1,1.0
58.8,40.0,6.0,12753,3,5,2.5,40249,5,2,0.0
64.0,40.0,8.0,13753,3,16,2.6,14957,1,0,0.0
37.1,20.0,8.5,15176,1,10,2.83,39892,2,2,0.0
66.1,26.3,24.3,16722,2,7,2.82,17720,2,1,1.0
33.3,18.0,8.0,12966,1,14,2.6,32457,6,1,0.0
42.1,21.0,9.7,12612,1,12,2.57,37715,5,1,0.0
28.8,14.0,6.0,14747,1,9,2.6,13282,4,0,0.0
45.1,19.2,11.5,9289,1,25,2.73,36533,19,2,1.0
27.0,9.0,16.0,16444,2,15,2.5,50246,4,0,0.0
31.4,16.6,7.1,10565,1,12,2.53,33010,10,0,0.0
97.4,47.0,15.4,14772,3,25,2.75,35257,3,5,1.0
64.3,41.9,8.5,7498,3,9,2.5,30465,1,0,1.0
33.0,18.0,5.6,8621,1,7,2.5,27455,2,0,0.0
94.0,61.8,12.2,9466,3,6,3.15,27578,4,0,1.0
104.0,66.0,15.0,3884,3,3,4.2,22393,2,0,1.0
31.0,16.0,7.0,6940,1,9,2.55,15359,9,0,0.0
84.5,52.0,14.0,14687,3,16,2.7,25974,9,1,1.0
46.0,26.8,6.2,10881,2,9,2.52,35822,6,0,0.0
57.0,29.5,8.5,12565,2,17,2.65,9172,5,2,1.0
33.0,10.0,7.0,7413,1,7,2.9,28474,1,0,0.0
140.8,74.3,20.0,7251,3,6,3.3,34159,4,0,1.0
89.1,47.1,16.9,17071,3,24,2.75,21743,11,0,0.0
138.5,118.5,20.0,9461,4,9,2.8,40770,8,4,1.0
88.0,52.3,13.1,16921,3,25,2.8,44382,11,4,1.0
46.0,28.3,7.2,17073,2,9,2.5,51699,1,0,0.0
33.9,15.0,10.0,17852,1,18,2.65,18849,3,0,0.0
65.6,38.4,13.0,13713,2,7,2.56,33328,1,0,1.0
38.4,23.5,10.3,13526,1,16,2.65,14730,5,0,0.0
55.0,32.2,8.4,7776,2,6,3.0,16245,2,0,1.0
86.7,60.3,9.6,5296,4,5,3.0,21636,2,0,1.0
39.2,18.5,11.2,15016,1,25,2.8,33917,12,0,0.0
69.9,46.0,10.8,3809,2,4,3.25,24242,4,0,1.0
34.6,20.5,6.5,18498,1,12,2.55,19496,4,0,0.0
39.1,17.3,8.6,14467,1,19,2.7,33368,14,0,0.0
121.0,63.0,16.25,10364,3,21,2.8,39140,10,2,1.0
73.7,39.4,14.5,12262,2,25,2.8,36740,7,1,1.0
59.0,40.4,6.7,14546,3,9,2.55,13461,3,4,1.0
60.0,40.0,7.0,14507,3,9,2.55,44434,6,2,0.0
46.0,28.4,7.0,15360,2,9,2.5,49655,9,0,0.0
56.3,37.3,5.7,15025,3,9,2.5,21807,3,1,1.0
45.5,31.0,6.0,9467,2,5,2.51,36773,2,1,0.0
82.0,47.3,25.2,2669,3,3,3.25,23128,3,0,1.0
44.0,27.0,6.3,11982,2,9,2.5,11496,9,2,0.0
55.0,34.0,9.0,4927,2,4,3.2,24521,4,0,1.0
64.6,46.0,6.4,16919,3,9,2.5,51535,1,0,0.0
57.0,33.2,12.1,3500,3,5,3.2,18832,1,0,1.0
63.0,45.8,6.0,20160,3,9,2.55,46589,8,0,0.0
50.0,37.0,5.5,17538,4,5,2.5,22968,3,0,0.0
31.5,23.9,6.8,4706,2,5,3.4,20263,1,0,0.0
64.2,19.8,26.9,6346,1,9,2.8,27643,7,1,1.0
73.0,45.0,14.0,11207,3,15,2.56,35230,14,5,1.0
35.0,18.0,6.2,15513,1,12,2.55,45959,5,1,0.0
46.0,30.0,6.0,9932,2,5,2.5,36251,2,0,0.0
43.4,18.0,13.0,5299,1,10,2.8,23609,2,2,0.0
62.0,33.0,14.0,13936,2,25,2.8,32772,20,2,1.0
44.5,20.0,13.0,14877,1,10,2.55,34491,1,0,0.0
52.2,30.4,6.8,12367,2,5,2.6,13835,5,1,0.0
42.0,22.0,10.0,12613,1,12,2.5,37715,5,0,0.0
76.1,36.2,13.8,11096,2,8,3.0,39393,7,0,1.0
54.9,33.8,7.4,8817,2,14,2.51,31739,11,1,0.0
45.0,27.0,6.0,16618,2,9,2.5,22048,4,2,0.0
180.6,140.0,30.0,5038,5,7,2.8,24324,2,0,1.0
108.0,59.0,11.0,287,2,5,3.3,21908,2,0,1.0
93.3,65.6,9.0,1913,3,4,2.82,23513,4,1,1.0
70.2,38.0,11.0,11936,2,16,2.77,36353,12,2,1.0
44.0,27.0,6.4,16378,2,9,2.6,16470,6,0,0.0
84.9,43.7,13.8,12041,3,14,2.5,36520,11,1,1.0
60.0,31.0,15.0,2401,2,5,3.84,22845,2,0,1.0
84.1,36.4,28.56,8632,3,15,2.7,29693,10,2,1.0
58.5,43.0,5.4,10434,3,5,2.5,11964,3,1,0.0
88.0,52.0,10.9,11389,3,24,2.8,36190,17,0,1.0
47.3,17.1,12.8,7397,1,19,2.8,19174,16,2,1.0
244.0,139.8,34.0,4199,6,5,3.4,25497,2,0,1.0
68.0,48.6,7.0,13216,3,5,2.5,21280,1,0,0.0
62.0,39.5,9.4,11486,3,9,2.57,23916,8,0,0.0
57.0,41.6,5.1,8973,3,5,2.5,11756,4,1,0.0
55.0,32.0,10.0,13168,2,12,2.5,35098,9,1,1.0
34.3,15.0,9.5,11538,1,24,2.58,41466,2,2,0.0
37.0,15.0,10.0,9551,1,16,2.7,41935,3,0,0.0
70.9,49.7,7.9,7316,3,7,3.2,12430,5,0,1.0
52.4,34.0,9.0,12881,2,12,2.6,33221,6,1,1.0
90.0,56.0,11.0,15339,3,7,2.6,10974,7,2,1.0
36.0,18.0,8.0,11673,1,15,2.8,13643,11,0,0.0
56.0,32.0,11.0,15223,2,13,2.6,35217,10,1,1.0
72.9,40.3,10.6,4489,2,25,2.75,19424,7,1,1.0
45.5,20.0,10.4,12099,1,25,2.78,35996,4,1,1.0
55.0,20.4,22.0,9233,2,7,3.0,11476,6,0,1.0
62.4,33.0,18.0,11470,2,16,2.7,30571,8,0,1.0
62.0,31.4,11.0,16858,2,7,2.7,44354,2,0,1.0
59.9,27.69,9.72,12828,2,24,2.74,33166,5,1,0.0
50.2,30.6,9.0,14508,2,9,2.6,13727,5,0,0.0
47.0,33.0,7.0,14521,2,5,2.5,25307,3,0,0.0
45.0,28.0,7.0,9695,2,9,2.55,36185,2,0,1.0
63.0,41.0,7.0,14525,3,12,2.55,49631,4,0,0.0
50.0,33.0,6.5,17647,2,9,2.55,17739,4,1,0.0
46.0,33.0,7.0,11791,2,5,2.5,18172,1,0,0.0
132.0,90.0,11.0,1200,4,5,4.0,21643,2,1,1.0
32.0,17.0,6.0,10878,1,5,2.5,15072,5,1,0.0
69.0,40.0,12.8,13056,2,25,2.8,51333,10,0,1.0
108.7,72.4,8.0,2559,3,5,4.0,23017,5,0,1.0
45.4,27.1,6.3,9403,2,5,2.56,32326,3,1,0.0
48.0,28.0,7.0,11620,2,9,2.5,36422,8,0,0.0
40.0,17.2,9.6,4331,1,6,3.2,25756,2,0,1.0
45.9,30.8,6.5,10736,2,5,2.5,35351,1,0,0.0
43.4,20.0,12.0,1238,1,3,3.05,20921,3,0,0.0
150.0,77.0,22.0,3956,3,5,3.0,25108,3,1,1.0
49.8,16.6,18.0,15032,1,12,2.75,33933,11,2,1.0
45.8,28.5,6.7,7364,2,5,3.0,12982,4,0,1.0
75.0,40.0,13.5,13107,2,24,2.75,11425,22,1,1.0
44.5,27.6,7.0,10400,2,9,2.5,16007,2,1,0.0
81.4,45.4,11.5,13073,3,17,2.78,19272,4,0,1.0
40.0,18.0,12.0,12928,1,17,2.5,37406,14,0,0.0
41.0,24.7,7.3,11417,2,3,2.85,39714,2,1,0.0
32.2,18.0,6.3,19189,1,9,2.55,45618,5,0,0.0
35.2,20.0,7.8,13142,1,14,2.47,7900,7,1,0.0
32.0,19.0,5.0,6145,1,6,2.7,33090,6,0,0.0
64.0,43.2,6.3,12013,3,9,2.7,11404,6,2,0.0
44.0,27.0,6.2,12921,2,9,2.5,14125,6,1,0.0
37.0,18.0,10.8,14695,1,12,2.5,42191,4,2,0.0
34.4,19.0,6.1,11212,1,10,2.6,17944,9,1,0.0
47.5,31.1,7.8,11927,2,10,2.5,13652,6,0,0.0
41.0,19.0,10.0,13729,1,8,2.8,38832,3,0,0.0
80.6,47.0,14.9,13552,3,12,2.67,33251,3,1,1.0
91.7,67.6,9.9,5807,5,5,3.14,26017,2,0,1.0
123.0,84.0,16.0,2820,5,4,3.2,23278,2,0,1.0
107.7,59.7,16.3,12551,3,16,2.75,10934,14,5,1.0
33.8,14.8,10.0,15541,1,25,2.8,46530,19,1,0.0
82.1,52.4,12.4,14726,3,16,2.65,46110,16,1,1.0
29.2,15.2,6.7,14028,1,9,2.5,25694,9,0,0.0
36.3,15.0,12.0,4849,1,7,2.8,31451,2,0,0.0
160.0,97.0,45.0,7078,4,13,2.8,30939,10,0,1.0
143.0,96.0,17.0,3626,5,6,3.7,23426,2,0,1.0
33.0,18.0,7.0,15105,1,12,2.5,46960,7,2,0.0
70.5,49.5,8.0,8968,3,5,2.95,15972,5,0,1.0
125.7,73.6,10.9,12723,6,15,2.55,32131,15,2,1.0
75.2,44.2,17.7,1494,4,4,3.75,22495,3,0,1.0
35.1,18.1,7.0,13591,1,9,2.55,34445,2,1,0.0
68.0,27.0,15.0,7734,2,6,2.8,15706,6,2,1.0
45.0,25.2,5.2,9566,2,5,2.6,40306,3,1,0.0
70.0,37.0,12.0,16028,2,17,2.75,18863,4,5,1.0
60.0,46.0,6.4,16556,3,5,2.5,44053,4,0,0.0
80.4,46.4,13.5,13841,3,16,2.8,7659,4,0,1.0
57.0,28.3,8.9,12032,2,4,2.5,40329,2,4,1.0
103.8,66.3,12.5,12363,3,25,2.76,40660,19,2,1.0
47.1,28.0,8.0,9220,2,15,2.6,22332,12,1,0.0
71.7,39.7,12.1,9781,2,24,2.75,36724,9,0,1.0
36.0,19.0,8.0,13925,1,18,2.7,15129,7,0,0.0
195.7,150.8,17.7,4195,6,5,3.21,23932,5,0,1.0
47.2,20.5,13.0,17385,1,16,2.81,44881,12,1,1.0
104.4,77.0,10.0,2841,4,5,3.1,23300,3,0,1.0
41.6,20.1,10.8,15744,1,10,2.65,35443,1,0,0.0
39.0,17.0,10.5,12441,1,17,2.5,27918,10,0,0.0
66.5,37.5,10.4,16040,2,16,2.7,23427,3,2,0.0
40.8,20.8,10.3,11490,1,7,2.65,13461,7,1,0.0
87.7,57.4,25.0,9888,2,26,4.7,40648,26,2,1.0
40.0,17.2,10.3,17642,1,24,2.8,22314,10,2,0.0
47.0,29.0,7.0,7948,2,7,3.3,14616,3,0,0.0
140.4,79.4,13.6,6941,3,11,3.0,28282,5,0,1.0
33.0,17.0,10.0,15086,1,11,2.6,10696,6,0,0.0
91.5,44.8,18.6,2885,2,5,3.0,23344,3,0,1.0
53.0,30.0,15.0,1877,1,6,3.0,20498,1,0,1.0
85.0,39.0,24.4,3488,3,6,3.3,23921,5,0,1.0
40.0,20.1,8.3,12890,1,12,2.7,37368,10,1,0.0
146.3,108.0,9.0,3607,7,4,3.3,22665,3,0,1.0
55.9,39.0,5.6,17622,3,10,2.55,17281,2,1,0.0
92.0,46.0,14.0,21871,3,16,2.55,18446,7,0,1.0
53.8,29.5,10.0,5096,2,4,3.98,26248,2,0,1.0
32.4,16.6,8.1,11110,1,9,2.6,44474,1,0,0.0
75.1,40.4,14.0,5164,2,10,2.7,23639,9,0,1.0
70.0,42.7,9.0,8025,2,5,3.0,15997,1,0,1.0
50.0,30.0,12.0,14976,2,10,2.7,15217,10,1,1.0
44.1,31.4,5.8,14903,2,7,2.5,19278,2,1,0.0
39.5,18.5,9.5,14761,1,12,2.6,33662,9,1,0.0
63.1,31.2,12.0,8672,2,20,2.8,39771,10,2,1.0
139.5,82.55,13.84,8460,4,16,3.3,37434,9,0,1.0
57.32,32.62,11.64,13845,2,25,2.65,7711,7,1,1.0
43.0,29.0,6.0,7262,2,5,2.5,28323,2,0,0.0
56.0,32.3,8.3,16956,2,16,2.6,17049,6,0,0.0
68.0,30.0,18.0,11001,2,25,2.75,36413,3,0,1.0
38.0,20.0,9.0,16970,1,10,2.5,15963,2,1,0.0
72.0,48.0,8.0,15114,3,14,2.7,50051,3,1,1.0
50.3,30.4,7.0,15881,2,9,2.56,13289,3,2,0.0
139.0,74.0,12.0,1155,4,6,3.33,21493,3,0,1.0
44.0,27.1,6.9,10257,2,9,2.55,36044,6,0,0.0
55.0,32.0,8.0,12746,2,6,2.7,37848,4,1,0.0
46.3,29.6,7.2,13696,2,5,2.57,20966,1,0,0.0
69.0,44.0,8.3,21870,3,9,2.5,20158,7,2,1.0
55.0,32.0,14.0,10955,2,5,2.55,10782,3,1,1.0
95.8,59.5,16.4,11870,3,25,2.8,28116,22,1,1.0
73.8,49.9,18.0,14133,3,16,2.7,32969,4,0,1.0
37.3,14.5,9.5,14722,1,16,2.7,33623,7,2,0.0
40.5,18.7,7.5,11689,1,10,2.8,24119,7,0,0.0
74.0,48.7,7.0,14787,4,9,2.5,13853,4,1,1.0
152.7,79.2,31.47,10364,4,20,2.73,39140,16,0,1.0
60.0,29.0,13.0,5516,2,3,3.0,24949,3,0,1.0
35.5,18.0,8.0,14115,1,9,2.5,25834,5,1,0.0
51.4,34.2,6.3,13826,3,12,2.65,13514,2,2,1.0
55.7,35.1,8.1,10779,2,5,3.0,21868,3,1,0.0
41.0,19.0,10.0,12398,1,15,2.75,40584,12,2,1.0
46.1,29.7,8.1,16080,2,9,2.5,14289,9,1,0.0
80.0,43.0,10.0,7625,2,16,2.8,31486,4,1,1.0
70.0,40.0,10.8,18855,3,5,2.6,39800,1,0,0.0
31.3,17.7,5.7,10098,1,7,2.5,35926,4,1,0.0
42.0,30.0,5.4,14139,3,5,2.52,15343,4,0,0.0
66.3,39.8,8.6,16047,3,12,2.5,46527,7,1,1.0
140.6,39.8,49.2,6589,2,8,3.5,32537,7,4,1.0
60.91,43.71,6.3,11469,3,9,2.7,16225,3,2,1.0
60.0,41.0,6.4,14015,3,9,2.8,44436,4,2,0.0
41.0,18.6,10.3,12506,1,17,2.7,9113,16,2,1.0
50.4,30.9,6.1,15658,2,9,2.5,50086,7,0,0.0
57.4,29.8,14.0,12696,2,10,2.5,17340,8,5,1.0
45.0,28.0,8.0,18304,2,9,2.5,44733,3,1,0.0
60.5,39.3,6.1,13949,3,10,2.5,29727,5,2,0.0
51.2,31.0,8.0,17046,2,12,2.7,15339,1,0,0.0
53.0,32.0,8.0,6925,2,5,3.0,15504,5,1,0.0
103.0,64.0,11.0,4481,4,4,3.9,23913,2,0,1.0
38.8,20.0,10.7,14208,1,16,2.65,33109,1,0,0.0
64.7,34.7,11.3,12625,2,18,2.71,12846,1,0,1.0
60.0,44.0,6.0,17214,3,9,2.5,48272,2,2,0.0
33.5,17.6,8.4,22133,1,9,2.5,20421,5,1,0.0
46.0,30.3,6.6,7524,2,5,2.5,27390,1,0,0.0
90.3,64.0,13.8,4617,4,4,3.3,31117,2,0,1.0
84.8,45.9,14.6,11183,2,5,3.02,39480,1,0,1.0
38.0,15.0,9.0,18785,1,25,2.8,46061,5,0,0.0
62.5,44.9,6.3,15411,3,9,2.6,16409,7,1,0.0
43.0,16.0,11.0,9241,1,16,2.75,27428,11,2,0.0
47.5,32.0,8.0,18068,2,9,2.5,23497,9,1,0.0
71.4,47.4,7.9,17928,3,9,2.5,45204,2,0,1.0
36.5,18.8,8.8,14157,1,9,2.55,15361,6,0,0.0
63.8,32.8,10.1,14600,2,25,2.8,17618,3,1,1.0
135.0,90.0,15.0,16801,6,12,2.7,52576,1,0,1.0
62.6,32.9,11.3,10858,2,16,2.7,29077,8,2,1.0
63.0,33.0,14.7,25503,2,5,2.85,47156,1,0,0.0
75.0,47.9,12.4,17316,3,12,2.64,14954,1,0,1.0
67.3,32.0,11.6,5294,2,9,2.7,23604,2,0,1.0
148.4,102.0,11.9,2047,4,5,3.95,24810,4,0,1.0
59.4,36.3,9.5,3943,3,6,2.8,19420,3,0,1.0
43.7,21.1,11.5,10475,1,16,2.76,11924,13,0,0.0
37.5,18.0,12.0,11870,1,25,2.7,28116,7,2,0.0
62.0,34.0,11.0,14156,2,18,2.64,33058,11,0,1.0
80.0,47.6,14.8,11905,3,12,2.65,34494,5,0,1.0
97.2,52.4,15.8,15142,3,25,2.8,16346,20,2,0.0
60.0,43.0,6.5,17158,3,9,2.5,51489,1,0,0.0
46.4,28.3,7.2,6692,2,7,2.5,27753,3,0,0.0
108.7,55.7,24.7,4714,3,15,3.0,33175,14,1,1.0
72.0,41.9,11.6,16956,3,16,2.6,17049,4,0,1.0
50.7,31.0,8.0,16425,2,14,2.5,49587,6,1,0.0
54.0,32.0,8.0,11163,2,12,2.65,35646,3,0,0.0
35.3,21.0,7.0,13773,1,12,2.5,44193,7,0,0.0
114.0,70.5,11.5,15027,4,9,2.65,16231,2,0,1.0
53.1,29.6,8.0,12933,2,14,2.55,31861,11,0,0.0
81.13,50.25,14.2,10944,3,24,2.9,11312,6,0,1.0
105.0,67.6,15.0,4532,4,5,3.15,23964,3,1,1.0
70.0,28.0,23.0,20444,2,35,2.7,18732,3,2,1.0
30.7,17.2,5.2,23108,1,5,2.48,21396,5,1,0.0
86.4,48.2,11.9,13174,3,9,3.01,7933,2,2,1.0
150.0,113.0,12.0,3611,5,5,3.35,21912,2,1,1.0
41.0,15.6,10.2,12099,1,16,2.8,35996,16,0,0.0
39.6,20.3,8.0,11971,1,12,2.6,34330,11,0,0.0
37.0,18.2,8.8,11491,1,16,2.5,41359,15,1,0.0
64.0,43.0,10.0,14093,3,10,2.6,33792,9,2,1.0
51.0,31.0,6.5,12386,2,5,2.5,13940,3,0,0.0
75.1,41.0,14.0,15582,2,16,3.1,15674,11,1,1.0
79.3,53.0,7.3,7018,3,7,3.1,28079,5,0,1.0
73.5,46.8,7.3,8850,3,6,2.55,11633,1,0,1.0
34.0,17.6,8.0,11785,1,9,2.6,32711,7,1,0.0
31.2,18.0,6.25,16556,1,5,2.6,44053,3,0,0.0
60.0,41.9,7.0,14287,3,9,2.5,11637,2,0,1.0
38.5,24.0,6.0,11810,2,9,2.5,40107,5,0,0.0
61.5,43.2,5.7,3982,3,5,2.92,25407,4,1,1.0
43.6,27.4,6.3,12942,2,9,2.55,30081,5,0,0.0
95.0,50.0,20.0,15032,3,20,2.8,35742,15,5,1.0
42.0,30.0,13.0,14515,1,16,2.55,42012,10,1,0.0
44.5,27.8,8.1,10983,2,9,2.5,12370,6,0,0.0
49.0,31.0,6.5,5549,2,9,2.55,31374,1,0,0.0
51.0,19.8,13.2,10952,1,14,2.73,30088,11,0,0.0
67.7,44.3,7.1,11212,3,9,2.5,17944,5,3,1.0
51.0,22.6,15.1,12020,1,17,2.5,15476,4,1,1.0
97.9,40.57,15.15,8819,3,5,3.3,36974,5,1,1.0
90.0,70.0,9.0,9356,4,7,3.0,11599,4,0,1.0
56.9,31.2,10.2,14264,2,25,2.75,33240,9,1,1.0
47.0,31.0,6.0,16270,2,9,2.5,21602,6,0,0.0
79.0,47.1,11.1,11896,3,18,2.8,33738,6,0,1.0
75.0,40.0,15.0,12262,2,25,2.8,36740,4,0,1.0
151.3,92.34,12.18,8434,3,16,3.1,37407,9,0,1.0
55.4,35.4,8.0,6040,2,12,2.6,29503,10,1,1.0
126.2,76.4,24.0,2392,3,5,3.78,22928,3,0,1.0
59.0,37.0,8.5,16472,3,15,2.5,51144,9,0,0.0
82.7,52.6,9.9,14846,3,6,3.0,20045,3,0,1.0
62.0,37.1,14.0,2277,2,5,3.63,19526,2,0,1.0
59.0,44.0,6.5,16790,3,9,2.6,51976,1,2,0.0
68.5,40.9,10.6,15928,3,14,2.64,35626,7,2,1.0
66.9,35.7,13.1,4686,2,5,3.0,32908,2,0,1.0
49.0,34.0,7.0,15419,2,9,2.6,46679,9,0,0.0
127.5,85.0,13.0,6800,4,12,3.0,28098,8,1,1.0
42.0,30.0,5.4,13445,3,5,2.5,12118,4,0,0.0
69.3,33.63,15.3,10364,2,20,2.73,39140,10,0,1.0
28.0,10.0,10.0,17399,1,23,2.75,22212,13,1,0.0
41.0,16.0,12.0,13783,1,24,2.78,32866,5,1,0.0
52.1,30.0,10.0,13031,2,16,2.55,14235,1,0,0.0
32.1,17.8,5.9,11590,1,22,2.55,10000,4,0,0.0
62.1,39.6,9.5,10984,3,9,2.58,28664,9,2,0.0
153.3,95.1,20.7,4388,5,7,3.2,22897,4,0,1.0
49.0,38.0,5.5,12150,4,5,2.5,11046,4,0,0.0
68.5,34.0,16.2,14528,2,24,2.77,36410,11,1,1.0
33.0,14.0,10.0,13313,1,16,2.7,14773,5,0,0.0
31.2,16.0,8.0,17172,1,17,2.6,20890,2,2,0.0
31.5,18.0,5.5,14119,1,5,2.5,44214,3,0,0.0
32.6,17.9,6.4,11590,1,22,2.55,10000,22,0,0.0
42.0,19.5,12.6,16921,1,25,2.8,44382,7,0,0.0
56.7,33.7,9.1,15048,2,25,2.7,17580,7,0,1.0
77.0,45.6,11.0,6073,3,4,2.8,21681,4,0,1.0
46.6,16.8,19.7,17092,1,5,2.8,18090,2,4,1.0
35.5,17.9,8.9,21048,1,18,2.6,41759,1,0,0.0
113.0,67.0,22.0,4655,2,4,3.0,25807,2,0,1.0
40.0,19.0,6.0,13056,1,17,2.5,31396,14,2,0.0
46.0,27.0,6.0,16892,2,9,2.8,51060,8,0,0.0
130.0,69.5,27.0,6061,3,6,3.18,25201,1,0,1.0
93.3,47.4,16.3,17547,3,24,2.75,22219,18,0,1.0
45.3,30.0,6.0,13846,2,5,2.5,15305,1,0,0.0
116.6,82.0,10.4,4993,3,7,3.2,26786,2,0,1.0
78.5,46.3,15.0,13053,3,16,2.7,36139,2,0,1.0
65.0,40.7,7.1,11015,3,7,2.54,9548,3,1,1.0
31.0,17.0,6.0,10733,1,5,2.5,10796,4,0,0.0
40.0,16.3,13.8,21539,1,18,2.7,42222,18,1,0.0
57.5,38.0,6.5,13756,3,9,2.5,45643,2,2,0.0
68.2,33.4,12.2,13265,2,12,2.8,11819,4,1,1.0
79.6,37.8,15.2,12660,2,18,2.75,50732,7,1,1.0
44.3,27.7,6.8,11542,2,9,2.5,23972,8,0,0.0
71.0,45.0,15.0,15541,3,25,2.7,46530,11,2,1.0
71.0,44.0,10.2,3786,2,5,3.2,21158,3,0,1.0
48.0,26.6,10.1,14555,2,9,2.6,15759,9,2,0.0
61.2,35.0,11.0,15486,2,22,2.8,51514,7,2,1.0
53.3,29.3,8.6,14114,2,10,2.5,33813,10,0,0.0
61.7,44.0,6.9,14231,3,5,2.59,21501,4,0,0.0
63.0,40.0,7.1,15769,3,9,2.5,50706,3,0,0.0
39.0,20.0,8.0,14785,1,17,2.65,39501,2,0,0.0
44.5,22.0,10.2,5299,1,11,2.7,23609,7,0,1.0
59.5,31.71,10.2,11673,2,14,2.8,13643,2,0,1.0
62.0,32.0,13.0,14753,2,17,2.75,15957,15,4,1.0
95.3,38.3,33.9,9289,3,25,2.8,36533,11,2,1.0
42.0,24.0,9.0,10735,2,12,2.7,32535,2,0,0.0
34.0,21.0,6.0,12913,1,9,2.5,12939,5,1,0.0
33.0,18.0,7.0,15740,1,12,2.5,50035,12,0,0.0
36.2,15.0,10.0,13265,1,24,2.75,11819,17,2,0.0
37.4,9.0,19.0,18525,1,8,2.8,19523,4,2,0.0
49.0,32.0,6.0,14916,2,5,2.5,42413,1,0,0.0
53.0,18.0,12.0,15486,1,24,2.8,51514,12,0,1.0
54.0,35.0,8.0,14042,2,9,2.5,15246,4,0,0.0
32.3,17.9,6.0,10332,1,9,2.55,14525,3,0,0.0
31.0,15.7,7.1,6940,1,9,2.5,15359,6,0,0.0
45.0,20.0,10.0,12348,1,24,2.77,36827,11,0,1.0
65.0,54.0,11.0,15914,2,17,2.7,34815,3,2,1.0
65.0,34.0,10.0,11972,2,17,2.64,32522,3,1,1.0
72.5,50.0,9.0,12315,3,10,2.55,17072,9,2,1.0
60.3,44.0,7.4,17498,4,5,2.5,17590,2,0,0.0
143.0,83.0,29.0,6448,3,5,5.5,26333,5,1,1.0
44.4,28.5,5.3,6044,2,5,2.5,30838,1,0,0.0
95.6,35.0,40.0,4166,2,10,3.26,31706,3,0,1.0
91.0,46.0,19.0,5434,2,5,3.26,24750,2,0,1.0
37.0,18.0,10.0,12591,1,9,2.7,19582,3,2,0.0
47.0,22.0,12.0,14499,1,17,3.0,34631,4,2,0.0
61.0,30.0,11.4,13357,2,22,2.8,15248,18,2,1.0
73.0,32.0,28.0,9277,2,7,3.0,11349,5,2,1.0
32.0,18.0,7.0,15606,1,9,2.5,14623,4,0,0.0
60.0,25.0,17.0,4870,2,13,2.8,29990,4,1,1.0
88.0,51.0,12.0,17501,3,24,2.75,21928,8,0,1.0
42.0,17.0,10.0,21871,1,16,2.5,18446,16,2,0.0
40.0,17.0,10.0,5030,1,6,3.0,24462,3,0,1.0
33.2,16.2,7.0,11481,1,7,2.5,10147,3,1,0.0
55.0,33.0,8.4,6126,2,5,3.0,20271,5,1,1.0
39.1,20.1,10.7,14652,1,9,2.6,39368,4,1,0.0
